ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global"
\n<iframe style=""display: none;""></iframe>",,,taxable,,1,,,0,0,,,,,1,,,37.190082644628099,"Gadgets > Gemstone Droplet",,,"https://pickaqua.com/wp-content/uploads/2023/10/phiolino_water_1000px.jpg, https://pickaqua.com/wp-content/uploads/2023/10/leather_case_with_phiolino_1000px.jpg, https://pickaqua.com/wp-content/uploads/2023/10/phiolino_1000px.jpg",,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7877,simple,,"EVEREST still 1,5L",1,0,visible,,"<dl class=""b-product-info--info-2"">
\n 	<dt class=""b-product-info--info-3-title"">Description</dt>
\n 	<dd>Still drinking water</dd>
\n 	<dt class=""b-product-info--info-3-title"">Vendor</dt>
\n 	<dd>a/s GUTTA, Valdlauči, Ķekavas pagasts, Ķekavas novads, LV - 1076, Latvija</dd>
\n 	<dt class=""b-product-info--info-3-title"">Storage conditions</dt>
\n 	<dd>Storage temperature: 3°C to 24°C.</dd>
\n 	<dt class=""b-product-info--info-3-title"">Packaging</dt>
\n 	<dd>Plastic</dd>
\n</dl>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,,"Water > Drinking Water",,,https://pickaqua.com/wp-content/uploads/2023/10/everest-3d_15l-negazets_web_002_320x.webp,,,,,,,,,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7883,simple,,"VICHY CLASSIQUE still 1,5L",1,0,visible,,"<dl class=""b-product-info--info-2"">
\n 	<dt class=""b-product-info--info-3-title"">Description</dt>
\n 	<dd>Drinking Water</dd>
\n 	<dt class=""b-product-info--info-3-title"">Vendor</dt>
\n 	<dd>Utena-Lithuania</dd>
\n 	<dt class=""b-product-info--info-3-title"">Packaging</dt>
\n 	<dd>PET</dd>
\n</dl>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,,"Water > Drinking Water",,,https://pickaqua.com/wp-content/uploads/2023/10/mat_1350406_pce_lt.webp,,,,,,,,,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7889,simple,,"MANGAĻI still 2L",1,0,visible,,"<dl class=""b-product-info--info-2"">
\n 	<dt class=""b-product-info--info-3-title"">Description</dt>
\n 	<dd>Natural mineral water MANGAĻI still 2L</dd>
\n 	<dt class=""b-product-info--info-3-title"">Vendor</dt>
\n 	<dd>SIA CIDO GRUPA, Ostas iela 4, Rīga, LV 1034</dd>
\n 	<dt class=""b-product-info--info-3-title"">Storage conditions</dt>
\n 	<dd>Storage temperature: 2°C to 20°C.</dd>
\n 	<dt class=""b-product-info--info-3-title"">Packaging</dt>
\n 	<dd>PET</dd>
\n</dl>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/mat_1366075_pce_lv.webp,,,,,,,,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895,simple,,"VENDEN still 1,5L",1,0,visible,,"<dl class=""b-product-info--info-2"">
\n 	<dt class=""b-product-info--info-3-title"">Description</dt>
\n 	<dd>Natural mineral water</dd>
\n 	<dt>Still natural mineral water. Essential components: Sausne 0.31-0.42 g/lHCO-3160;260-391 mg/lSO42- 160;30-79 mg/lCI- 0.7-6 mg/lCa2+ 67-105 mg/lMg2+ 16-31 mg/lNa+ 1.5-7 mg/lK+ 1-6 mg/160;</dt>
\n 	<dt class=""b-product-info--info-3-title"">Vendor</dt>
\n 	<dd>SIA VENDEN, Cīrulīšu iela 68, Cēsis, LV-4101, tel. +37167344444</dd>
\n 	<dt class=""b-product-info--info-3-title"">Storage conditions</dt>
\n 	<dd>Storage temperature: 3°C to 24°C.</dd>
\n 	<dt class=""b-product-info--info-3-title"">Packaging</dt>
\n 	<dd>PET</dd>
\n</dl>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/mat_1354906_pce_lv.webp,,,,,,,,,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7902,simple,,"VENDEN carbonated 1,5L",1,0,visible,,"<dl class=""b-product-info--info-2"">
\n 	<dt class=""b-product-info--info-3-title"">Description</dt>
\n 	<dd>Carbonated natural mineral water</dd>
\n 	<dt class=""b-product-info--info-3-title"">Components</dt>
\n 	<dd>Carbonated natural mineral water. Essential ingredients: 0.31-0.42 g/lHCO-3&amp;amp;#160;260-391 mg/lSO42- &amp;amp;#160;30-79 mg/lCI- 0.7-6 mg/lCa2+ 67-105 mg/lMg2+ 16-31 mg/lNa+ 1.5-7 mg/lK+ 1-6 mg/l</dd>
\n 	<dt class=""b-product-info--info-3-title"">Vendor</dt>
\n 	<dd>SIA VENDEN, Cīrulīšu iela 68, Cēsis, LV-4101, tel. +37167344444</dd>
\n 	<dt class=""b-product-info--info-3-title"">Storage conditions</dt>
\n 	<dd>Storage temperature: 3°C to 24°C.</dd>
\n 	<dt class=""b-product-info--info-3-title"">Packaging</dt>
\n 	<dd>PET</dd>
\n</dl>
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/mat_1354905_pce_lv.webp,,,,,,,,,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8038,simple,,"Borjomi Pet 0.5l",1,0,visible,,"Borjomi's legendary mineral water in the package of your choice. The mineral magic in every drop rejuvenates your body, mind, and soul, filling you with the force of Georgian nature
\n
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/ezgif-com-gif-maker-1-1fcdcce7.webp,,,,,,,,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113,simple,,"Cllierro (5l)",1,0,visible,,"Still drinking water. Cllierro still 5l.",,,taxable,,0,,,0,0,,0.14,0.14,0.33,1,,,0.909090909090909,"Water > Drinking Water",,,https://pickaqua.com/wp-content/uploads/2023/10/1.jpg,,,,,,,,,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8152,simple,,"Tiche still 1.5l",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">TICHĖ – a unique, mild-tasting, medium-mineralized, alkaline, sulfate-rich natural mineral water with a unique composition of minerals. More than 10 natural minerals are dissolved in one bottle. Nature's balanced composition of minerals and sulfates allows you to enjoy the benefits of TICHĖ every day. water is harvested and bottled from a depth of 689 meters. At such a depth, the water retains its pristine, pure state created by nature itself. Components (mg/l): Anions: SO2-4 834mg; HCO-3 108mg; CI- 46mg; Br- 4.9mg; F- 0.3mg; Cations: Ca2+ 220mg; Na+ 76mg; Mg2+ 73mg; K+ 19mg; Li+ 0.05mg. Distributor: SIA Trialto Latvia.</div>
\n</div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.652892561983471,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/1_5_neg_z_ts_jpg.jpg,,,,,,,,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8159,simple,,"Tiche still 0.5l",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">Natural mineral water Tiche is obtained in a deep well from the 689m deep source Tiche, located in the city of Telšiai. Ingredients: salt 0.019g/100ml; Chloride 4mg; Calcium 22mg; Magnesium 7mg; Potassium 1mg. Made in Lithuania. Distributor: SIA Trialto Latvia.</div>
\n</div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.471074380165289,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/0_5_neg_z_ts_jpg.jpg,,,,,,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8165,simple,,"Tiche carbonated 1.5l",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">Natural mineral water Tiche is obtained in a deep well from the 689m deep source Tiche, located in the city of Telšiai. Ingredients: salt 0.019g/100ml; Chloride 4mg; Calcium 22mg; Magnesium 7mg; Potassium 1mg. Made in Lithuania. Distributor: SIA Trialto Latvia.</div>
\n</div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.652892561983471,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/2021_tiche_1_5_carbonated_1_jpg.jpg,,,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8171,simple,,"Tiche carbonated 0.5l",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">Natural mineral water Tiche is obtained in a deep well from the 689m deep source Tiche, located in the city of Telšiai. Ingredients: salt 0.019g/100ml; Chloride 4mg; Calcium 22mg; Magnesium 7mg; Potassium 1mg. Made in Lithuania. Distributor: SIA Trialto Latvia.</div>
\n</div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.471074380165289,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/tiche_500_ml_gaz_jpg.jpg,,,,,,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177,simple,,"Tērvete still 1.5l",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">The total mineralization of 350-900mg / l. Calcium Cа2 + 70-130 mg / l Magnesium Mg2 + 18-45 mg / l Sodium Na + 5-50mg / l potassium K + 2-15 mg / l Chloride Cl- 5-100mg / l sulfate SO42- 50-110mg / l, hydrocarbonate HСОз- 200-450mg / l. Store at 0 ° + 25 ° C. Manufacturer A / S Tervete AL.</div>
\n</div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.768595041322314,"Water > Drinking Water",,,https://pickaqua.com/wp-content/uploads/2023/10/4750440000189_1_jpg.jpg,,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8183,simple,,"Tērvete carbonated 1.5l",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">The total mineralization of 350-900mg / l. Calcium Cа2 + 70-130 mg / l Magnesium Mg2 + 18-45 mg / l Sodium Na + 5-50mg / l potassium K + 2-15 mg / l Chloride Cl- 5-100mg / l sulfate SO42- 50-110mg / l, hydrocarbonate HСОз- 200-450mg / l. Store at 0 ° + 25 ° C. Manufacturer A / S Tervete AL.</div>
\n</div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.768595041322314,"Water > Drinking Water",,,https://pickaqua.com/wp-content/uploads/2023/10/4750440000172_1_jpg.jpg,,,,,,,,,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8190,simple,,"Magnesia still 1.5l",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">Contains natural magnesium. Magnesium is a basic element for energy production in living organisms. Magnesium affects more than 300 enzyme reactions in the body. Therefore, its lack can easily become the cause of health problems. Taking magnesium helps to reduce feelings of stress and fatigue. Carbonated natural mineral water from Karlovy Vary with magnesium.Calcium Са2 + 69.7, 20.4 Magnesium Mg 2 +, Na + 60.8 Sodium, Chloride Cl-Sulfate SO42 12.6, 42.4, total mineralization / Solids mg / l 532. Manufacturer: ""KARLOVARSKE MINERALNI VODY, a.s."", Horova 3, 360 21 Karlovy Vary, Czech Republic. Distributor SIA Trialto Latvia.</div>
\n</div>",,,taxable,,0,,,0,0,,,,,1,,,1.033057851239669,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/28993785_1_jpg.jpg,,,,,,,,,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8196,simple,,"Magnesia carbonated 1.5l",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">
\n<div class=""product attribute description"">
\n<div class=""value"">Contains natural magnesium. Magnesium is a basic element for energy production in living organisms. Magnesium affects more than 300 enzyme reactions in the body. Therefore, its lack can easily become the cause of health problems. Taking magnesium helps to reduce feelings of stress and fatigue. Carbonated natural mineral water from Karlovy Vary with magnesium.Calcium Са2 + 69.7, 20.4 Magnesium Mg 2 +, Na + 60.8 Sodium, Chloride Cl-Sulfate SO42 12.6, 42.4, total mineralization / Solids mg / l 532. Manufacturer: ""KARLOVARSKE MINERALNI VODY, a.s."", Horova 3, 360 21 Karlovy Vary, Czech Republic. Distributor SIA Trialto Latvia.</div>
\n</div>
\n</div>
\n</div>",,,taxable,,0,,,0,0,,,,,1,,,1.033057851239669,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/66699743_2_jpg.jpg,,,,,,,,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8215,simple,,"Tiche lightly carbonated 1.5l",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">Natural mineral water Tiche is obtained in a deep well from the 689m deep source Tiche, located in the city of Telšiai.</div>
\n<div class=""value"">Ingredients:</div>
\n<ul>
\n 	<li class=""value"">salt 0.019g/100ml;</li>
\n 	<li class=""value"">Chloride 4mg;</li>
\n 	<li class=""value"">Calcium 22mg;</li>
\n 	<li class=""value"">Magnesium 7mg;</li>
\n 	<li class=""value"">Potassium 1mg.</li>
\n</ul>
\nMade in Lithuania. Distributor: SIA Trialto Latvia.
\n
\n</div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.702479338842975,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/tiche_viegli_g_1_5l_jpeg.jpg,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8221,simple,,"Tiche carbonated 0.33l",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">Natural mineral water Tiche is obtained in a deep well from the 689m deep source Tiche, located in the city of Telšiai.</div>
\n<div class=""value"">Ingredients:</div>
\n<ul>
\n 	<li class=""value"">salt 0.019g/100ml;</li>
\n 	<li class=""value"">Chloride 4mg;</li>
\n 	<li class=""value"">Calcium 22mg;</li>
\n 	<li class=""value"">Magnesium 7mg;</li>
\n 	<li class=""value"">Potassium 1mg.</li>
\n</ul>
\nMade in Lithuania. Distributor: SIA Trialto Latvia.
\n
\n</div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.735537190082645,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/tiche_glass_033_carbonated_jpeg.jpg,,,,,,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8227,simple,,"Tiche still 0.33l PET",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">Natural mineral water Tiche is obtained in a deep well from the 689m deep source Tiche, located in the city of Telšiai.</div>
\n<div class=""value"">Ingredients:</div>
\n<ul>
\n 	<li class=""value"">salt 0.019g/100ml;</li>
\n 	<li class=""value"">Chloride 4mg;</li>
\n 	<li class=""value"">Calcium 22mg;</li>
\n 	<li class=""value"">Magnesium 7mg;</li>
\n 	<li class=""value"">Potassium 1mg.</li>
\n</ul>
\nMade in Lithuania. Distributor: SIA Trialto Latvia.
\n
\n</div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.371900826446281,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/tiche_330_ml_neg_pet_jpeg.jpg,,,,,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8233,simple,,"Tiche still 0.33l glass",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">Natural mineral water Tiche is obtained in a deep well from the 689m deep source Tiche, located in the city of Telšiai.</div>
\n<div class=""value"">Ingredients:</div>
\n<ul>
\n 	<li class=""value"">salt 0.019g/100ml;</li>
\n 	<li class=""value"">Chloride 4mg;</li>
\n 	<li class=""value"">Calcium 22mg;</li>
\n 	<li class=""value"">Magnesium 7mg;</li>
\n 	<li class=""value"">Potassium 1mg.</li>
\n</ul>
\nMade in Lithuania. Distributor: SIA Trialto Latvia.
\n
\n</div>
\n<iframe style=""display: none;""></iframe>",,,taxable,,0,,,0,0,,,,,1,,,0.735537190082645,"Water > Natural Mineral Water",,,https://pickaqua.com/wp-content/uploads/2023/10/tiche_glass_033_still_jpeg.jpg,,,,,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8258,simple,,"Essential Well Nr.2 carbonated 1x1l",1,0,visible,,"<div class=""product attribute description"">
\n<div class=""value"">Essential Wel No. 2 carbonated drink with natural salt content 1L. Perfectly satisfies the feeling of hunger and suppresses the appetite. Promotes the natural and gentle release of toxins from the body. The magnesium contained in the water involves fats in the metabolic process and dissolves salts. Improves digestion and metabolism, supports biochemical processes, normalizes water and salt balance in the body. Improves skin elasticity and firmness. Restores water and oxygen balance, increasing endurance, coordination and concentration during exercise. Restores essential minerals and trace elements lost during training. Thanks to its potassium content, it synthesizes proteins and important enzymes, improves carbohydrate and protein metabolism. Rich in magnesium, water compensates for the loss of important proteins, promotes muscle recovery and prevents muscle cramps. Chemical composition of the drink: About ..&lt;150; Mg ... &lt;50; HCO3 ...1700-3450; SO4 ... &lt;50; Cl...&lt;100; Na + K... 500-1250. Total mineralization: 2.5 – 5g/l. Store at +5C- +20C. Ingredients: natural mineral water. Distributor SIA Trialto Latvia.</div>
